"exportedTimestamp","complianceStandard","complianceControl","complianceControlName","complianceState","subscriptionId","subscriptionName","resourceGroup","resourceType","resourceName","resourceId","recommendationId","recommendationName","recommendationDisplayName","description","remediationSteps","severity","state","notApplicableReason","azurePortalRecommendationLink"
"2020-12-26T17:04:08.494Z","NIST SP 800 53 R4","AU.12.*","Additional assessments for AU.12 - Audit Generation","Failed","60944aff-0f61-4795-8f69-e06bb5fc0928","Azure Pass - Sponsorship","sciohrg","networkinterfaces","cmwks1nic","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/sciohrg/providers/microsoft.network/networkinterfaces/cmwks1nic","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/sciohrg/providers/microsoft.network/networkinterfaces/cmwks1nic/providers/Microsoft.Security/assessments/80fac66a-1ec5-b063-a824-eb28671dc527","80fac66a-1ec5-b063-a824-eb28671dc527","Audit diagnostic setting","Audit diagnostic setting for selected resource types","","Low","Unhealthy","","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/80fac66a-1ec5-b063-a824-eb28671dc527/resourceId/%2fsubscriptions%2f60944aff-0f61-4795-8f69-e06bb5fc0928%2fresourcegroups%2fsciohrg%2fproviders%2fmicrosoft.network%2fnetworkinterfaces%2fcmwks1nic"
"2020-12-26T17:04:08.494Z","NIST SP 800 53 R4","AU.12.*","Additional assessments for AU.12 - Audit Generation","Failed","60944aff-0f61-4795-8f69-e06bb5fc0928","Azure Pass - Sponsorship","sciohrg","networkinterfaces","cmapp2nic","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/sciohrg/providers/microsoft.network/networkinterfaces/cmapp2nic","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/sciohrg/providers/microsoft.network/networkinterfaces/cmapp2nic/providers/Microsoft.Security/assessments/80fac66a-1ec5-b063-a824-eb28671dc527","80fac66a-1ec5-b063-a824-eb28671dc527","Audit diagnostic setting","Audit diagnostic setting for selected resource types","","Low","Unhealthy","","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/80fac66a-1ec5-b063-a824-eb28671dc527/resourceId/%2fsubscriptions%2f60944aff-0f61-4795-8f69-e06bb5fc0928%2fresourcegroups%2fsciohrg%2fproviders%2fmicrosoft.network%2fnetworkinterfaces%2fcmapp2nic"
"2020-12-26T17:04:08.494Z","NIST SP 800 53 R4","AU.12.*","Additional assessments for AU.12 - Audit Generation","Failed","60944aff-0f61-4795-8f69-e06bb5fc0928","Azure Pass - Sponsorship","openhackscirg","databases","cmdb1","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/openhackscirg/providers/microsoft.sql/servers/cmsql1-oxtspdd3pxvk6/databases/cmdb1","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/openhackscirg/providers/microsoft.sql/servers/cmsql1-oxtspdd3pxvk6/databases/cmdb1/providers/Microsoft.Security/assessments/80fac66a-1ec5-b063-a824-eb28671dc527","80fac66a-1ec5-b063-a824-eb28671dc527","Audit diagnostic setting","Audit diagnostic setting for selected resource types","","Low","Unhealthy","","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/80fac66a-1ec5-b063-a824-eb28671dc527/resourceId/%2fsubscriptions%2f60944aff-0f61-4795-8f69-e06bb5fc0928%2fresourcegroups%2fopenhackscirg%2fproviders%2fmicrosoft.sql%2fservers%2fcmsql1-oxtspdd3pxvk6%2fdatabases%2fcmdb1"
"2020-12-26T17:04:08.494Z","NIST SP 800 53 R4","AU.12.*","Additional assessments for AU.12 - Audit Generation","Failed","60944aff-0f61-4795-8f69-e06bb5fc0928","Azure Pass - Sponsorship","sciohrg","publicipaddresses","azurebastionhost-pip","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/sciohrg/providers/microsoft.network/publicipaddresses/azurebastionhost-pip","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/sciohrg/providers/microsoft.network/publicipaddresses/azurebastionhost-pip/providers/Microsoft.Security/assessments/80fac66a-1ec5-b063-a824-eb28671dc527","80fac66a-1ec5-b063-a824-eb28671dc527","Audit diagnostic setting","Audit diagnostic setting for selected resource types","","Low","Unhealthy","","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/80fac66a-1ec5-b063-a824-eb28671dc527/resourceId/%2fsubscriptions%2f60944aff-0f61-4795-8f69-e06bb5fc0928%2fresourcegroups%2fsciohrg%2fproviders%2fmicrosoft.network%2fpublicipaddresses%2fazurebastionhost-pip"
"2020-12-26T17:04:08.494Z","NIST SP 800 53 R4","CM.11.*","Additional assessments for CM.11 - User-Installed Software","Skipped","60944aff-0f61-4795-8f69-e06bb5fc0928","Azure Pass - Sponsorship","sciohrg","virtualmachines","cmwks1","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/sciohrg/providers/microsoft.compute/virtualmachines/cmwks1","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourceGroups/sciohrg/providers/Microsoft.Compute/virtualMachines/cmwks1/providers/Microsoft.Security/assessments/35f45c95-27cf-4e52-891f-8390d1de5828","35f45c95-27cf-4e52-891f-8390d1de5828","Adaptive application controls for defining safe applications should be enabled on your machines","Enable application controls to define the list of known-safe applications running on your machines, and alert you when other applications run. This helps harden your machines against malware. To simplify the process of configuring and maintaining your rules, Security Center uses machine learning to analyze the applications running on each machine and suggest the list of known-safe applications.","To enable and configure adaptive application controls:<br>1. From the portal, open Security Center.<br>2. Select ""Adaptive application controls"" from Security Center's sidebar.<br>3. To see the groups of machines that Security Center recommends protecting with adaptive application controls, select the ""Recommended"" tab and choose a group of machines to protect.<br>4. Create a new applications control policy according to the instructions in Security Center's documentation: https://aka.ms/aac-newpolicy","High","NotApplicable","MissingDataOrUnsupported","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/35f45c95-27cf-4e52-891f-8390d1de5828/resourceId/%2fsubscriptions%2f60944aff-0f61-4795-8f69-e06bb5fc0928%2fresourceGroups%2fsciohrg%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2fcmwks1"
"2020-12-26T17:04:08.494Z","NIST SP 800 53 R4","CM.11.*","Additional assessments for CM.11 - User-Installed Software","Skipped","60944aff-0f61-4795-8f69-e06bb5fc0928","Azure Pass - Sponsorship","sciohrg","virtualmachines","cmapp2","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/sciohrg/providers/microsoft.compute/virtualmachines/cmapp2","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourceGroups/sciohrg/providers/Microsoft.Compute/virtualMachines/cmapp2/providers/Microsoft.Security/assessments/35f45c95-27cf-4e52-891f-8390d1de5828","35f45c95-27cf-4e52-891f-8390d1de5828","Adaptive application controls for defining safe applications should be enabled on your machines","Enable application controls to define the list of known-safe applications running on your machines, and alert you when other applications run. This helps harden your machines against malware. To simplify the process of configuring and maintaining your rules, Security Center uses machine learning to analyze the applications running on each machine and suggest the list of known-safe applications.","To enable and configure adaptive application controls:<br>1. From the portal, open Security Center.<br>2. Select ""Adaptive application controls"" from Security Center's sidebar.<br>3. To see the groups of machines that Security Center recommends protecting with adaptive application controls, select the ""Recommended"" tab and choose a group of machines to protect.<br>4. Create a new applications control policy according to the instructions in Security Center's documentation: https://aka.ms/aac-newpolicy","High","NotApplicable","MissingDataOrUnsupported","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/35f45c95-27cf-4e52-891f-8390d1de5828/resourceId/%2fsubscriptions%2f60944aff-0f61-4795-8f69-e06bb5fc0928%2fresourceGroups%2fsciohrg%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2fcmapp2"
"2020-12-26T17:04:08.494Z","NIST SP 800 53 R4","CM.11.*","Additional assessments for CM.11 - User-Installed Software","Skipped","60944aff-0f61-4795-8f69-e06bb5fc0928","Azure Pass - Sponsorship","sciohrg","virtualmachines","cmapp1","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/sciohrg/providers/microsoft.compute/virtualmachines/cmapp1","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourceGroups/sciohrg/providers/Microsoft.Compute/virtualMachines/cmapp1/providers/Microsoft.Security/assessments/35f45c95-27cf-4e52-891f-8390d1de5828","35f45c95-27cf-4e52-891f-8390d1de5828","Adaptive application controls for defining safe applications should be enabled on your machines","Enable application controls to define the list of known-safe applications running on your machines, and alert you when other applications run. This helps harden your machines against malware. To simplify the process of configuring and maintaining your rules, Security Center uses machine learning to analyze the applications running on each machine and suggest the list of known-safe applications.","To enable and configure adaptive application controls:<br>1. From the portal, open Security Center.<br>2. Select ""Adaptive application controls"" from Security Center's sidebar.<br>3. To see the groups of machines that Security Center recommends protecting with adaptive application controls, select the ""Recommended"" tab and choose a group of machines to protect.<br>4. Create a new applications control policy according to the instructions in Security Center's documentation: https://aka.ms/aac-newpolicy","High","NotApplicable","MissingDataOrUnsupported","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/35f45c95-27cf-4e52-891f-8390d1de5828/resourceId/%2fsubscriptions%2f60944aff-0f61-4795-8f69-e06bb5fc0928%2fresourceGroups%2fsciohrg%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2fcmapp1"
"2020-12-26T17:04:08.494Z","NIST SP 800 53 R4","CP.7.*","Additionl assessments for CP.7 - Alternate Processing Site","Failed","60944aff-0f61-4795-8f69-e06bb5fc0928","Azure Pass - Sponsorship","sciohrg","virtualmachines","cmapp2","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/sciohrg/providers/microsoft.compute/virtualmachines/cmapp2","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/sciohrg/providers/microsoft.compute/virtualmachines/cmapp2/providers/Microsoft.Security/assessments/2fa1be2c-a4a2-5fa5-15e2-fec18819d3dd","2fa1be2c-a4a2-5fa5-15e2-fec18819d3dd","Audit virtual machines without disaster recovery configured","Audit virtual machines which do not have disaster recovery configured. To learn more about disaster recovery, visit https://aka.ms/asr-doc.","","Low","Unhealthy","","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/2fa1be2c-a4a2-5fa5-15e2-fec18819d3dd/resourceId/%2fsubscriptions%2f60944aff-0f61-4795-8f69-e06bb5fc0928%2fresourcegroups%2fsciohrg%2fproviders%2fmicrosoft.compute%2fvirtualmachines%2fcmapp2"
"2020-12-26T17:04:08.495Z","NIST SP 800 53 R4","CP.7.*","Additionl assessments for CP.7 - Alternate Processing Site","Failed","60944aff-0f61-4795-8f69-e06bb5fc0928","Azure Pass - Sponsorship","sciohrg","virtualmachines","cmapp1","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/sciohrg/providers/microsoft.compute/virtualmachines/cmapp1","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/sciohrg/providers/microsoft.compute/virtualmachines/cmapp1/providers/Microsoft.Security/assessments/2fa1be2c-a4a2-5fa5-15e2-fec18819d3dd","2fa1be2c-a4a2-5fa5-15e2-fec18819d3dd","Audit virtual machines without disaster recovery configured","Audit virtual machines which do not have disaster recovery configured. To learn more about disaster recovery, visit https://aka.ms/asr-doc.","","Low","Unhealthy","","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/2fa1be2c-a4a2-5fa5-15e2-fec18819d3dd/resourceId/%2fsubscriptions%2f60944aff-0f61-4795-8f69-e06bb5fc0928%2fresourcegroups%2fsciohrg%2fproviders%2fmicrosoft.compute%2fvirtualmachines%2fcmapp1"
"2020-12-26T17:04:08.495Z","NIST SP 800 53 R4","CP.7.*","Additionl assessments for CP.7 - Alternate Processing Site","Failed","60944aff-0f61-4795-8f69-e06bb5fc0928","Azure Pass - Sponsorship","sciohrg","virtualmachines","cmwks1","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/sciohrg/providers/microsoft.compute/virtualmachines/cmwks1","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/sciohrg/providers/microsoft.compute/virtualmachines/cmwks1/providers/Microsoft.Security/assessments/2fa1be2c-a4a2-5fa5-15e2-fec18819d3dd","2fa1be2c-a4a2-5fa5-15e2-fec18819d3dd","Audit virtual machines without disaster recovery configured","Audit virtual machines which do not have disaster recovery configured. To learn more about disaster recovery, visit https://aka.ms/asr-doc.","","Low","Unhealthy","","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/2fa1be2c-a4a2-5fa5-15e2-fec18819d3dd/resourceId/%2fsubscriptions%2f60944aff-0f61-4795-8f69-e06bb5fc0928%2fresourcegroups%2fsciohrg%2fproviders%2fmicrosoft.compute%2fvirtualmachines%2fcmwks1"
"2020-12-26T17:04:08.495Z","NIST SP 800 53 R4","IA.2.1","Network Access to Privileged Accounts","Passed","60944aff-0f61-4795-8f69-e06bb5fc0928","Azure Pass - Sponsorship","","subscriptions","","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/providers/Microsoft.Security/assessments/57e98606-6b1e-6193-0e3d-fe621387c16b","57e98606-6b1e-6193-0e3d-fe621387c16b","MFA should be enabled on accounts with write permissions on your subscription","Multi-Factor Authentication (MFA) should be enabled for all subscription accounts with write privileges to prevent a breach of accounts or resources.","To enable <a href=""https://docs.microsoft.com/azure/active-directory/conditional-access/overview"">MFA using conditional access</a> you must have an <a href=""https://azure.microsoft.com/pricing/details/active-directory/"">Azure AD Premium license</a> and have AD tenant admin permissions.<br>1. Select the relevant subscription or click 'Take action' if it's available. The list of user accounts without MFA appears.<br>2. Click 'Continue'. The Azure AD Conditional Access page appears.<br>3. In the Conditional Access page, add the list of users to a policy (create a policy if one doesn't exist).<br>4. For your conditional access policy, ensure the following: <br />&emsp;a. In the 'Access controls' section, multi-factor authentication is granted. <br />&emsp;b. In the 'Cloud Apps or actions' section's 'Include' tab, check that Microsoft Azure Management (App Id :797f4846-ba00-4fd7-ba43-dac1f8f63013) or 'All apps' is selected. In the 'Exclude' tab, check that it is not excluded. <br>To enable <a href=""https://docs.microsoft.com/azure/active-directory/fundamentals/concept-fundamentals-security-defaults"">MFA security defaults</a> in Azure Active Directory (included in Azure AD free):<br>1. Sign in to the Azure AD - Properties page as a security administrator, Conditional Access administrator, or global administrator.<br>2. From the bottom of the page, select Manage security defaults.<br>3. Set Enable security defaults to Yes.<br>4. Select Save.<br>Note: It can take up to 12 hours for the change to be reflected in Security Center.","High","Healthy","","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/57e98606-6b1e-6193-0e3d-fe621387c16b/resourceId/%2fsubscriptions%2f60944aff-0f61-4795-8f69-e06bb5fc0928"
"2020-12-26T17:04:08.495Z","NIST SP 800 53 R4","IA.2.1","Network Access to Privileged Accounts","Failed","60944aff-0f61-4795-8f69-e06bb5fc0928","Azure Pass - Sponsorship","","subscriptions","","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/providers/Microsoft.Security/assessments/94290b00-4d0c-d7b4-7cea-064a9554e681","94290b00-4d0c-d7b4-7cea-064a9554e681","MFA should be enabled on accounts with owner permissions on your subscription","Multi-Factor Authentication (MFA) should be enabled for all subscription accounts with owner permissions to prevent a breach of accounts or resources.","To enable <a href=""https://docs.microsoft.com/azure/active-directory/conditional-access/overview"">MFA using conditional access</a> you must have an <a href=""https://azure.microsoft.com/pricing/details/active-directory/"">Azure AD Premium license</a> and have AD tenant admin permissions.<br>1. Select the relevant subscription or click 'Take action' if it's available. The list of user accounts without MFA appears.<br>2. Click 'Continue'. The Azure AD Conditional Access page appears.<br>3. In the Conditional Access page, add the list of users to a policy (create a policy if one doesn't exist).<br>4. For your conditional access policy, ensure the following: <br />&emsp;a. In the 'Access controls' section, multi-factor authentication is granted. <br />&emsp;b. In the 'Cloud Apps or actions' section's 'Include' tab, check that Microsoft Azure Management (App Id :797f4846-ba00-4fd7-ba43-dac1f8f63013) or 'All apps' is selected. In the 'Exclude' tab, check that it is not excluded. <br>To enable <a href=""https://docs.microsoft.com/azure/active-directory/fundamentals/concept-fundamentals-security-defaults"">MFA security defaults</a> in Azure Active Directory (included in Azure AD free):<br>1. Sign in to the Azure AD - Properties page as a security administrator, Conditional Access administrator, or global administrator.<br>2. From the bottom of the page, select Manage security defaults.<br>3. Set Enable security defaults to Yes.<br>4. Select Save.<br>Note: It can take up to 12 hours for the change to be reflected in Security Center.","High","Unhealthy","NoCaPolicyAssignedOnTenant","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/94290b00-4d0c-d7b4-7cea-064a9554e681/resourceId/%2fsubscriptions%2f60944aff-0f61-4795-8f69-e06bb5fc0928"
"2020-12-26T17:04:08.495Z","NIST SP 800 53 R4","IA.2.2","Network Access to Non-Privileged Accounts","Passed","60944aff-0f61-4795-8f69-e06bb5fc0928","Azure Pass - Sponsorship","","subscriptions","","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/providers/Microsoft.Security/assessments/151e82c5-5341-a74b-1eb0-bc38d2c84bb5","151e82c5-5341-a74b-1eb0-bc38d2c84bb5","MFA should be enabled on accounts with read permissions on your subscription","Multi-Factor Authentication (MFA) should be enabled for all subscription accounts with read privileges to prevent a breach of accounts or resources.","To enable <a href=""https://docs.microsoft.com/azure/active-directory/conditional-access/overview"">MFA using conditional access</a> you must have an <a href=""https://azure.microsoft.com/pricing/details/active-directory/"">Azure AD Premium license</a> and have AD tenant admin permissions.<br>1. Select the relevant subscription or click 'Take action' if it's available. The list of user accounts without MFA appears.<br>2. Click 'Continue'. The Azure AD Conditional Access page appears.<br>3. In the Conditional Access page, add the list of users to a policy (create a policy if one doesn't exist).<br>4. For your conditional access policy, ensure the following: <br />&emsp;a. In the 'Access controls' section, multi-factor authentication is granted. <br />&emsp;b. In the 'Cloud Apps or actions' section's 'Include' tab, check that Microsoft Azure Management (App Id :797f4846-ba00-4fd7-ba43-dac1f8f63013) or 'All apps' is selected. In the 'Exclude' tab, check that it is not excluded. <br>To enable <a href=""https://docs.microsoft.com/azure/active-directory/fundamentals/concept-fundamentals-security-defaults"">MFA security defaults</a> in Azure Active Directory (included in Azure AD free):<br>1. Sign in to the Azure AD - Properties page as a security administrator, Conditional Access administrator, or global administrator.<br>2. From the bottom of the page, select Manage security defaults.<br>3. Set Enable security defaults to Yes.<br>4. Select Save.<br>Note: It can take up to 12 hours for the change to be reflected in Security Center.","High","Healthy","","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/151e82c5-5341-a74b-1eb0-bc38d2c84bb5/resourceId/%2fsubscriptions%2f60944aff-0f61-4795-8f69-e06bb5fc0928"
"2020-12-26T17:04:08.495Z","NIST SP 800 53 R4","SC.28.1","Cryptographic Protection","Failed","60944aff-0f61-4795-8f69-e06bb5fc0928","Azure Pass - Sponsorship","sciohrg","virtualmachines","cmwks1","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/sciohrg/providers/microsoft.compute/virtualmachines/cmwks1","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourceGroups/SCIOHRG/providers/Microsoft.Compute/virtualMachines/cmwks1/providers/Microsoft.Security/assessments/d57a4221-a804-52ca-3dea-768284f06bb7","d57a4221-a804-52ca-3dea-768284f06bb7","Disk encryption should be applied on virtual machines","Encrypt your virtual machine disks using Azure Disk Encryption both for Windows and Linux virtual machines.<br> 
    Azure Disk Encryption (ADE) leverages the industry standard BitLocker feature of Windows and the DM-Crypt feature of Linux to<br>
    provide OS and data disk encryption to help protect and safeguard your data and help meet your organizational security and<br> 
    compliance commitments in customer Azure key vault. When your compliance and security requirement requires you to encrypt<br>
    the data end to end using your encryption keys, including encryption of the ephemeral (locally attached temporary) disk, use<br>
    Azure disk encryption. Alternatively, by default, Managed Disks are encrypted at rest by default using Azure Storage Service<br> 
    Encryption where the encryption keys are Microsoft managed keys in Azure. If this meets your compliance and security requirements,<br>
    you can leverage the default Managed disk encryption to meet your requirements.","To enable disk encryption on your virtual machines, follow <a target=""_blank"" href=""http://aka.ms/encryptionvminstructions"">Encryption instructions</a>.","High","Unhealthy","","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/d57a4221-a804-52ca-3dea-768284f06bb7/resourceId/%2fsubscriptions%2f60944aff-0f61-4795-8f69-e06bb5fc0928%2fresourceGroups%2fSCIOHRG%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2fcmwks1"
"2020-12-26T17:04:08.495Z","NIST SP 800 53 R4","SC.28.1","Cryptographic Protection","Passed","60944aff-0f61-4795-8f69-e06bb5fc0928","Azure Pass - Sponsorship","sciohrg","databases","cmdb1","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/sciohrg/providers/microsoft.sql/servers/cmsql1-nhd4gqhambqds/databases/cmdb1","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/sciohrg/providers/Microsoft.Sql/servers/cmsql1-nhd4gqhambqds/databases/cmdb1/providers/Microsoft.Security/assessments/651967bf-044e-4bde-8376-3e08e0600105","651967bf-044e-4bde-8376-3e08e0600105","Transparent Data Encryption on SQL databases should be enabled","Enable transparent data encryption to protect data-at-rest and meet compliance requirements","To enable transparent data encryption on your SQL databases:<br>1. Select the SQL database.<br>2. Under Data encryption, select On.<br>3. Click Save.","Low","Healthy","","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/651967bf-044e-4bde-8376-3e08e0600105/resourceId/%2fsubscriptions%2f60944aff-0f61-4795-8f69-e06bb5fc0928%2fresourcegroups%2fsciohrg%2fproviders%2fMicrosoft.Sql%2fservers%2fcmsql1-nhd4gqhambqds%2fdatabases%2fcmdb1"
"2020-12-26T17:04:08.495Z","NIST SP 800 53 R4","SC.28.1","Cryptographic Protection","Passed","60944aff-0f61-4795-8f69-e06bb5fc0928","Azure Pass - Sponsorship","openhackscirg","databases","cmdb1","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/openhackscirg/providers/microsoft.sql/servers/cmsql1-oxtspdd3pxvk6/databases/cmdb1","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/openhackscirg/providers/Microsoft.Sql/servers/cmsql1-oxtspdd3pxvk6/databases/cmdb1/providers/Microsoft.Security/assessments/651967bf-044e-4bde-8376-3e08e0600105","651967bf-044e-4bde-8376-3e08e0600105","Transparent Data Encryption on SQL databases should be enabled","Enable transparent data encryption to protect data-at-rest and meet compliance requirements","To enable transparent data encryption on your SQL databases:<br>1. Select the SQL database.<br>2. Under Data encryption, select On.<br>3. Click Save.","Low","Healthy","","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/651967bf-044e-4bde-8376-3e08e0600105/resourceId/%2fsubscriptions%2f60944aff-0f61-4795-8f69-e06bb5fc0928%2fresourcegroups%2fopenhackscirg%2fproviders%2fMicrosoft.Sql%2fservers%2fcmsql1-oxtspdd3pxvk6%2fdatabases%2fcmdb1"
"2020-12-26T17:04:08.495Z","NIST SP 800 53 R4","SC.28.1","Cryptographic Protection","Failed","60944aff-0f61-4795-8f69-e06bb5fc0928","Azure Pass - Sponsorship","sciohrg","virtualmachines","cmapp2","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/sciohrg/providers/microsoft.compute/virtualmachines/cmapp2","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourceGroups/SCIOHRG/providers/Microsoft.Compute/virtualMachines/cmapp2/providers/Microsoft.Security/assessments/d57a4221-a804-52ca-3dea-768284f06bb7","d57a4221-a804-52ca-3dea-768284f06bb7","Disk encryption should be applied on virtual machines","Encrypt your virtual machine disks using Azure Disk Encryption both for Windows and Linux virtual machines.<br> 
    Azure Disk Encryption (ADE) leverages the industry standard BitLocker feature of Windows and the DM-Crypt feature of Linux to<br>
    provide OS and data disk encryption to help protect and safeguard your data and help meet your organizational security and<br> 
    compliance commitments in customer Azure key vault. When your compliance and security requirement requires you to encrypt<br>
    the data end to end using your encryption keys, including encryption of the ephemeral (locally attached temporary) disk, use<br>
    Azure disk encryption. Alternatively, by default, Managed Disks are encrypted at rest by default using Azure Storage Service<br> 
    Encryption where the encryption keys are Microsoft managed keys in Azure. If this meets your compliance and security requirements,<br>
    you can leverage the default Managed disk encryption to meet your requirements.","To enable disk encryption on your virtual machines, follow <a target=""_blank"" href=""http://aka.ms/encryptionvminstructions"">Encryption instructions</a>.","High","Unhealthy","","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/d57a4221-a804-52ca-3dea-768284f06bb7/resourceId/%2fsubscriptions%2f60944aff-0f61-4795-8f69-e06bb5fc0928%2fresourceGroups%2fSCIOHRG%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2fcmapp2"
"2020-12-26T17:04:08.495Z","NIST SP 800 53 R4","SC.28.1","Cryptographic Protection","Failed","60944aff-0f61-4795-8f69-e06bb5fc0928","Azure Pass - Sponsorship","sciohrg","virtualmachines","cmapp1","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourcegroups/sciohrg/providers/microsoft.compute/virtualmachines/cmapp1","/subscriptions/60944aff-0f61-4795-8f69-e06bb5fc0928/resourceGroups/SCIOHRG/providers/Microsoft.Compute/virtualMachines/cmapp1/providers/Microsoft.Security/assessments/d57a4221-a804-52ca-3dea-768284f06bb7","d57a4221-a804-52ca-3dea-768284f06bb7","Disk encryption should be applied on virtual machines","Encrypt your virtual machine disks using Azure Disk Encryption both for Windows and Linux virtual machines.<br> 
    Azure Disk Encryption (ADE) leverages the industry standard BitLocker feature of Windows and the DM-Crypt feature of Linux to<br>
    provide OS and data disk encryption to help protect and safeguard your data and help meet your organizational security and<br> 
    compliance commitments in customer Azure key vault. When your compliance and security requirement requires you to encrypt<br>
    the data end to end using your encryption keys, including encryption of the ephemeral (locally attached temporary) disk, use<br>
    Azure disk encryption. Alternatively, by default, Managed Disks are encrypted at rest by default using Azure Storage Service<br> 
    Encryption where the encryption keys are Microsoft managed keys in Azure. If this meets your compliance and security requirements,<br>
    you can leverage the default Managed disk encryption to meet your requirements.","To enable disk encryption on your virtual machines, follow <a target=""_blank"" href=""http://aka.ms/encryptionvminstructions"">Encryption instructions</a>.","High","Unhealthy","","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/d57a4221-a804-52ca-3dea-768284f06bb7/resourceId/%2fsubscriptions%2f60944aff-0f61-4795-8f69-e06bb5fc0928%2fresourceGroups%2fSCIOHRG%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2fcmapp1"
